entity_id,name,sanction_program
8234,"ARELLANO FELIX, EDUARDO RAMON",SDNTK
8235,"ARELLANO FELIX, FRANCISCO JAVIER",SDNTK
8239,"NEMBHARD, NORRIS",SDNTK
8240,"NOORZAI, HAJI BASHIR",SDNTK
8241,"RAMCHARAN, LEEBERT",SDNTK
8243,"ZEVALLOS GONZALES, FERNANDO MELCIADES",SDNTK
8248,"MEJIA MAGNANI, JOHN YVAN",SDNTK
8251,"ZEVALLOS GONZALES, LUPE MARITZA",SDNTK
8252,"ZEVALLOS GONZALES, MILAGROS ANGELINA",SDNTK
8253,"ZEVALLOS GONZALES, WINSTON RICARDO",SDNTK
8263,"AL-AQIL, AQEEL ABDULAZIZ AQEEIL",SDGT
8264,"AL-TURKI, HASSAN ABDULLAH HERSI",SDGT
8265,"BARAKAT, ASSAD AHMAD",SDGT
8269,"DARRAJI, KAMEL",SDGT
8271,"JAMMALI, IMED BEN BECHIR BEN HAMDA",SDGT
8272,"LOUBIRI, HABIB BEN AHMED",SDGT
8273,"TRABELSI, CHABAANE BEN MOHAMED",SDGT
8275,"KRUNIC, SAVO",BALKANS
8276,"PEJCIC, MILE",BALKANS
8277,"PETRIC, ZORAN",BALKANS
8279,"BOUT, VIKTOR ANATOLIJEVITCH",DRCONGO
8294,"RUPRAH, SANJIVAN SINGH",DRCONGO
8307,"ABBAS, ABDUL HUSSEIN",IRAQ2
8311,"AHMAD, RASEM",IRAQ2
8312,"AHMAD, WALLID ISSA",IRAQ2
8313,"AL-AMIRI, ADNAN TALIB HASSIM",IRAQ2
8315,"AL-ATRUSH, ABD AL-WAHHAB UMAR MIRZA",IRAQ2
8316,"AL-AZAWI, DAFIR",IRAQ2
8317,"AL-BAZZAZ, HIKMET ABDALLAH",IRAQ2
8318,"AL-DAJANI, LEILA N.S.",IRAQ2
8319,"AL-DAJANI, NADIM S.",IRAQ2
8320,"AL-DAJANI, SA'AD",IRAQ2
8323,"AL-HAMMADI, HAMID YUSIF",IRAQ2
8326,"AL-HUWAYSH, ISAM RASHID",IRAQ2
8327,"AL-JABBURI, SADI TUMA ABBAS",IRAQ2
8329,"AL-KHODAIR, AHMAD HUSSEIN",IRAQ2
8330,"AL-MAJID, HUSSEIN KAMEL HASSAN",IRAQ2
8331,"AL-MALIKI, SHABIB LAZEM",IRAQ2
8332,"AL-QASIR, NAZAR JUMAH ALI",IRAQ2
8333,"AL-RIDA, KARIM HASAN",IRAQ2
8334,"AL-RUBA, DR. KHADIM",IRAQ2
8335,"AL-SAHHAF, MUHAMMAD SAID KAZIM",IRAQ2
8336,"AL-ZIBARI, ARSHAD MUHAMMAD AHMAD MUHAMMAD",IRAQ2
8337,"ALAWI, ABDEL-SALAM ABDEL-RAHMAN",IRAQ2
8339,"ALWAN, ALLAIDIN HUSSAIN",IRAQ2
8348,"ATIA, HACHIM K.",IRAQ2
8357,"DAGHIR, ALI ASHOUR",IRAQ2
8365,"FARAJ, SAMAL MAJID",IRAQ2
8367,"FATTAH, JUM'A ABDUL",IRAQ2
8369,"HABIB, MOHAMMED TURKI",IRAQ2
8378,"JASIM, LATIF NUSAYYIF",IRAQ2
8379,"JON, HANA PAUL",IRAQ2
8380,"JUME'AN, GEORGE",IRAQ2
8382,"KARAGHULLY, LABEED A.",IRAQ2
8384,"KHALIL, DR. AHMAD MURTADA AHMAD",IRAQ2
8385,"MALIK, ASSIM MOHAMMED RAFIQ ABDUL",IRAQ2
8388,"MOHAMED, ABDUL KADER IBRAHIM",IRAQ2
8389,"MUBARAK, UMID MEDHAT",IRAQ2
8390,"NAMAN, SAALIM",IRAQ2
8392,"OMRAN, KARIM DHAIDAS",IRAQ2
8399,"RZOOKI, HANNA",IRAQ2
8401,"SALIH, ABD AL-MUNIM AHMAD",IRAQ2
8406,"TALL, AKTHAM",IRAQ2
8413,"ZAHRAN, YOUSUF",IRAQ2
8414,"ZAINAL, AKRAM",IRAQ2
8418,"KUNFUTH, ABBAS KHALAF",IRAQ2
8419,"AL-TAMIMI, MUHANNAD JUMA Y",IRAQ2
8591,"AL-BUTHE, SOLIMAN",SDGT
8594,"SULAIMAN, MOHAMMED IBRAHIM",SDGT
8595,"MAKKI, JAFFAR AHMAD ABDULLAH",SDGT
8596,"ABBAKAR MUHAMAD, ABDUL AZIZ",SDGT
8597,"AL-SUDANI, KHALID AHMAD JUMAH",SDGT
8598,"BUISIR, IBRAHIM",SDGT
8600,"HERNANDEZ ZEA, LUIS ANTONIO",SDNT
8745,"VELEZ RENGIFO, PIEDAD",SDNT
8746,"ARCE JARAMILLO, MELBA ROSA",SDNT
8800,"LABRA AVILES, JESUS ABRAHAM",SDNTK
8801,"HIGUERA GUERRERO, GILBERTO",SDNTK
8802,"PEREZ PASUENGO, EFRAIN",SDNTK
8803,"AURELIANO FELIX, JORGE",SDNTK
8804,"YANEZ GUERRERO, RIGOBERTO",SDNTK
8805,"MARTINEZ DUARTE, ARMANDO",SDNTK
8808,"AL-FAQIH, SAAD RASHED MOHAMMAD",SDGT
8809,"BATARJEE, ADEL ABDUL JALIL IBRAHIM",SDGT
8815,"BRALO, MIROSLAV",BALKANS
8816,"DJORDJEVIC, VLASTIMIR",BALKANS
8818,"LAZAREVIC, VLADIMIR",BALKANS
8819,"LUKIC, SRETEN",BALKANS
8860,"AL-FADHLI, MUHSIN",SDGT
8867,"MOHAMMAD, HAJI BAZ",SDNTK
8868,"SHALISH, ZUHAYR",IRAQ2
8881,"SHALISH, ASIF",IRAQ2
8883,"AHMAD, MUHAMMAD YUNIS",IRAQ2
8884,"AL-HIYARI, BILAL MANSUR",SDGT
8885,"RUSDAN, ABU",SDGT
8886,"SUMARSONO, ARIS",SDGT
9329,"AL-TIKRITI, YASIR SABAWI IBRAHIM HASAN",IRAQ2
9330,"AL-TIKRITI, OMAR SABAWI IBRAHIM HASAN",IRAQ2
9331,"AL-TIKRITI, AYMAN SABAWI IBRAHIM HASAN",IRAQ2
9332,"AL-TIKRITI, IBRAHIM SABAWI IBRAHIM HASAN",IRAQ2
9338,"ARRIOLA MARQUEZ, MIGUEL ANGEL",SDNTK
9339,"ARRIOLA MARQUEZ, OSCAR ARTURO",SDNTK
9340,"WONG, MOON CHI",SDNTK
9341,"GAXIOLA MEDINA, RIGOBERTO",SDNTK
9344,"DIODATO DEL GALLO, MARCO MARINO",SDNTK
9353,"AL-TIKRITI, BASHAR SABAWI IBRAHIM HASAN",IRAQ2
9354,"AL-TIKRITI, SA'D SABAWI IBRAHIM HASAN",IRAQ2
9356,"EL BOUHALI, AHMED",SDGT
9357,"BOUGHANEMI, FAYCAL",SDGT
9358,"LAAGOUB, ABDELKADER",SDGT
9388,"MELGOZA TORRES, MARTIN",SDNTK
9390,"ALTAMIRANO LOPEZ, HECTOR",SDNTK
9391,"SOTO GIL, YOLANDA ESTHELA",SDNTK
9392,"MARTINEZ CASAS, CARLOS MARIO",SDNTK
9393,"TAPIA ORTEGA, ABIGAIL",SDNTK
9394,"LOPEZ POBLANO, BEATRIZ RAQUEL",SDNTK
9395,"CARRERA YLLADES, MARISELA",SDNTK
9396,"PEREZ CASTANO, MARIO ALBERTO",SDNTK
9397,"HERNANDEZ MORENO, ARTURO",SDNTK
9398,"ARRIOLA MARQUEZ, EDGAR FERNANDO",SDNTK
9399,"ARRIOLA MARQUEZ, LUIS RAUL",SDNTK
9410,"LICON MUNOZ, JORGE ARTURO",SDNTK
9411,"CARRASCO MIRANDA, WILLEBALDO",SDNTK
9412,"ARREOLA GOMEZ, GUADALUPE ARMANDO",SDNTK
9414,"ARRIOLA LUNA, PAOLA",SDNTK
9443,"MATANGA, TANDABANTU GODWIN",GLOMAG
9451,"SALEH, DR. ABDUL LATIF",SDGT
9480,"AL-SIBA'I, HANI MUHAMMAD YUSUF",SDGT
9483,"AHMAD, ZAKI IZZAT ZAKI",SDGT
9484,"ABD AL-RAHMAN, ABDULLAH MUHAMMAD RAJAB",SDGT
9485,"AL-ISLAMBULI, MUHAMMAD AHMAD SHAWQI",SDGT
9486,"MUSTAFA BAKRI, ALI SA'D MUHAMMAD",SDGT
9528,"UDOMDET, RONNAYUT",SDNTK
9529,"CHARIAPAPORN, HIRAN",SDNTK
9530,"JUNTARAPRAPORN, APING",SDNTK
9531,"PHUANGPHET, SUWIT",SDNTK
9532,"JANPRAPAPORN, ARIN",SDNTK
9533,"KRADUMPORN, SOMBOON",SDNTK
9534,"KRADUMPORN, VAREE",SDNTK
9535,"CHAIWORASIN, WIMONSI",SDNTK
9536,"CHAIWORASIN, WILAI",SDNTK
9537,"PICHAYOS, WINAI",SDNTK
9538,"CHAIJAMROONPHAN, WARIN",SDNTK
9564,"QUINTERO SANCLEMENTE, RAMON ALBERTO",SDNT
9583,"SALI JR., JAINAL ANTEL",SDGT
9584,"SAHIRON, RADULAN",SDGT
9585,"HAPILON, ISNILON TOTONI",SDGT
9586,"RASHID, ATA ABDOULAZIZ",SDGT
9587,"HUSSEIN, MAZEN ALI",SDGT
9588,"AHMAD, FARHAD KANABI",SDGT
9589,"YOUSEF, RAFIK MOHAMAD",SDGT
9591,"IZZAT, DIEMAN ABDULKADIR",SDGT
9593,"KHALIL, IBRAHIM MOHAMED",SDGT
9595,"AL-FAQIH, ABD AL-RAHMAN",SDGT
9596,"ABD'RABBAH, GHUMA",SDGT
9597,"KHALED, ABDULBAQI MOHAMMED",SDGT
9598,"NASUF, TAHIR",SDGT
9599,"BENHAMMEDI, MOHAMMED",SDGT
9608,"HILAL, MUSA",DARFUR
9613,"BADRI, GABRIL ABDUL KAREEM",DARFUR
9614,"BA'ASYIR, ABU BAKAR",SDGT
9615,"GUNAWAN, GUN GUN RUSMAN",SDGT
9616,"RIFKI, TAUFIK",SDGT
9617,"ANSHORI, ABDULLAH",SDGT
9619,"STEIGER, JAKOB",NPWMD
9620,"EL HASSAN, GAFFAR MOHMED",DARFUR
9621,"SHANT, ADAM YACUB",DARFUR
9647,"ZAHHAR, MAHMOUD KHALED",SDGT] [NS-PLC
9659,"HAMMAD, FATHI AHMAD MOHAMMAD",SDGT] [NS-PLC
9754,"NAWAY, HAJI ALI",SDNTK
9757,"JAMIL GEORGES, FAHD",SDNTK
9758,"IBRAHIM, DAWOOD",SDNTK] [SDGT
9760,"LUKASHENKA, ALYAKSANDR RYHOROVICH",BELARUS
9761,"HALAVANAU, VIKTAR HRYHORYAVICH",BELARUS
9762,"ZIMOUSKY, ALIAKSANDR LEANIDAVICH",BELARUS
9766,"SUKHARENKA, STIAPAN MIKALAYEVICH",BELARUS
9768,"PAULICHENKA, DZMITRY VALERYEVICH",BELARUS
9769,"SHEIMAN, VIKTAR ULADZIMIRAVICH",BELARUS
9770,"YARMOSHINA, LIDZIYA MIHAULAUNA",BELARUS
9771,"PIATKEVICH, NATALLIA ULADZIMIRAUNA",BELARUS
9797,"LUKASHENKA, VIKTAR ALIAKSANDRAVICH",BELARUS
9898,"NAUMAU, ULADZIMIR ULADZIMIRAVICH",BELARUS
9932,"AL-MUJIL, ABD AL HAMID SULAIMAN MUHAMMED",SDGT
9935,"'ABD AL-RAZZIQ, ABU SUFIAN AL-SALAMABI MUHAMMED AHMED",SDGT
9966,"AL-SHAMI, HUSAYN",SDGT
9976,"HERNANDEZ SOMERO, URBANO",SDNTK
9978,"URIBE URIBE, MIGUEL ANGEL",SDNTK
9979,"JIMENEZ PEREZ, JOSE JULIAN BRUNO",SDNTK
9982,"PELAYO MENDOZA, FRANCO ARTURO",SDNTK
9990,"GOMEZ BUSTAMANTE, WILMER DE JESUS",SDNT
9991,"GIRALDO FRANCO, JUAN CARLOS",SDNT
9992,"ROJAS FRANCO, JAIME",SDNT
9993,"CANO ALZATE, YOLANDA SOFIA",SDNT
9995,"PATINO RESTREPO, CARLOS ARTURO",SDNT
9996,"GOMEZ BUSTAMANTE, LUIS ALFONSO",SDNT
9999,"RENDON RAMIREZ, JOSE ALDEMAR",SDNT
10000,"CANO CORREA, JHON EIDELBER",SDNT
10007,"AHMAD, NAJMUDDIN FARAJ",SDGT
10009,"AL-ALI, HAMID",SDGT
10010,"AL-JALAMAH, JABER",SDGT
10011,"AL-BATHALI, MUBARAK MUSHAKHAS SANAD",SDGT
10030,"POPOV, DIMITRI IGOREVICH",DRCONGO
10033,"MANDRO, KHAWA PANGA",DRCONGO
10034,"MPANO, DOUGLAS",DRCONGO
10035,"NKUNDA, LAURENT",DRCONGO
10036,"MURWANASHYAKA, IGNACE",DRCONGO
10042,"BARAKAT, HATIM AHMAD",SDGT
10043,"BARAKAT, HAMZI AHMAD",SDGT
10044,"FAYAD, SOBHI MAHMOUD",SDGT
10045,"FAYAD, SALEH MAHMOUD",SDGT
10047,"ABDALLAH, MUHAMMAD YUSIF",SDGT
10048,"OMAIRI, FAROUK",SDGT
10049,"TARABAIN CHAMAS, MOHAMAD",SDGT
10050,"BARAKAT, MOHAMMAD FAYEZ",SDGT
10051,"KAZAN, ALI MUHAMMAD",SDGT
10114,"AL GHABRA, MOHAMMED",SDGT
10119,"TAHA, KHALIL IBRAHIM MOHAMED ACHAR FOUDAIL",DARFUR
10131,"DOCKRAT, FARHAD AHMED",SDGT
10132,"DOCKRAT, JUNAID ISMAIL",SDGT
10136,"MIKLASHEVICH, PETR PETROVICH",BELARUS
10137,"PODOBED, YURY NIKOLAEVICH",BELARUS
10138,"SLIZHEVSKY, OLEG LEONIDOVICH",BELARUS
10139,"RADKOV, ALEKSANDR MIKHAILOVICH",BELARUS
10140,"RUSAKEVICH, VLADIMIR VASILYEVICH",BELARUS
10142,"SIVAKOV, YURY",BELARUS
10148,"OZIA MAZIO, DIEUDONNE",DRCONGO
10154,"HARUN, AHMAD MUHAMMED",DARFUR
10155,"AUF, AWAD IBN",DARFUR
10325,"MUSONI, STRATON",DRCONGO
10327,"AL-DIBISKI, NUR AL-DIN",SDGT
10329,"AZIZAH, SA'ID YUSIF ALI ABU",SDGT
10330,"AL-SAYYID, 'ALI SULAYMAN MAS'UD 'ABD",SDGT
10351,"TORRES FELIX, JAVIER",SDNTK
10352,"ARAUJO LAVEAGA, CARMEN AMELIA",SDNTK
10354,"BUENO GARCIA, SANTOS",SDNTK
10356,"ZAMBADA NIEBLA, MODESTA",SDNTK
10357,"ZAMBADA NIEBLA, MONICA DEL ROSARIO",SDNTK
10358,"ZAMBADA NIEBLA, MIDIAM PATRICIA",SDNTK
10359,"ZAMBADA NIEBLA, MARIA TERESA",SDNTK
10360,"NIEBLA CORDOZA, ROSARIO",SDNTK
10373,"AL-DULAYMI, HASAN HASHIM KHALAF",IRAQ2
10374,"AL-TIKRITI, AHMED WATBAN IBRAHIM HASAN",IRAQ2
10375,"AL-AHMAD, AHMAD MUHAMMAD YUNIS",IRAQ2
10376,"AL-AHMAD, SA'AD MUHAMMAD YUNIS",IRAQ2
10377,"AL-AZAWI, HATEM HAMDAN",IRAQ2
10378,"AL-DURI, THABET",IRAQ2
10380,"AL-RAWI, FAWZI MUTLAQ",SDGT
10381,"CAZAREZ SALAZAR, VICTOR EMILIO",SDNTK
10382,"PAREDES CORDOVA, JORGE MARIO",SDNTK
10383,"KHAN, SHAHBAZ",SDNTK
10384,"ALIZAI, HAJI AZIZULLAH",SDNTK
10385,"BARTH, FREDERIK HEINZ",SDNTK
10405,"SANTANILLA BOTACHE, MIGUEL",SDGT
10409,"AL-KURD, AHMAD HARB",SDGT
10414,"ALIQ, QASIM",SDGT
10415,"AL-SHAMI, AHMAD",SDGT
10468,"ZULUAGA LINDO, FRANCISCO JAVIER",SDNT
10469,"VANOY MURILLO, RAMIRO",SDNT
10475,"AL-KHASHIBAN, FAHD MUHAMMAD 'ABD AL-'AZIZ",SDGT
10476,"SUGHAYR, MUHAMMAD 'ABDALLAH SALIH",SDGT
10477,"AL-TALHI, ABDUL RAHIM",SDGT
10479,"REZAIE, MORTEZA",SDGT] [NPWMD] [IRGC] [IFSR
10480,"AHMADIAN, ALI AKBAR",SDGT] [NPWMD] [IRGC] [IFSR
10481,"SOLEIMANI, QASEM",SDGT] [NPWMD] [IRGC] [IFSR
10483,"HEJAZI, MOHAMMAD",SDGT] [NPWMD] [IRGC] [IFSR
10485,"AL-SHEIBANI, ABU MUSTAFA",IRAQ3
10566,"HARDAN, ASSAAD HALIM",LEBANON
10568,"WAHHAB, WI'AM",LEBANON
10569,"MAKHLUF, HAFIZ",LEBANON
10581,"BAHMANYAR, BAHMANYAR MORTEZA",NPWMD] [IFSR
10582,"DASTJERDI, AHMAD VAHID",NPWMD] [IFSR
10583,"ESMAELI, REZA-GHOLI",NPWMD] [IFSR
10584,"SALIMI, HOSEIN",SDGT] [NPWMD] [IRGC] [IFSR
10587,"NOOR MUHAMMAD, ABDUL MAJEED",SDNTK
10588,"KHAN, SHERBAZ",SDNTK
10589,"DUZCAN, CEYLAN",SDNTK
10590,"SCHNEIDER, SIMON",SDNTK
10591,"MICHIELSEN, TOM",SDNTK
10592,"GHANI, MOHAMMAD NADEEM",SDNTK
10593,"LOAN, WASEEM RAUF",SDNTK
10594,"BEHZAD, AHMAD ABDULLA MOHAMMAD ABDULLA",SDNTK
10595,"AZAM, AMIR",SDNTK
10609,"MALEKI, NASER",NPWMD] [IFSR
10612,"DROUKDEL, ABDELMALEK",SDGT
10614,"CAZARES SALAZAR, BLANCA MARGARITA",SDNTK
10615,"MEZA GASPAR, ARTURO",SDNTK
10616,"MEZA CAZARES, ARTURO",SDNTK
10618,"MEZA CAZARES, LIZBETH",SDNTK
10620,"PEREZ VERDUZCO, ROBERTO",SDNTK
10621,"BELTRAN ROMERO, MIREYA DENISSE",SDNTK
10622,"BELTRAN SANCHEZ, HECTOR MANUEL",SDNTK
10626,"AGUIRRE SANCHEZ, BLANCA ARMIDA",SDNTK
10627,"AGUIRRE SANCHEZ, CLAUDIA",SDNTK
10628,"OLIVAS OJEDA, MARCO ANTONIO",SDNTK
10629,"RUIZ ZAVALA, ALEYDA",SDNTK
10630,"ZAZUETA URREA, EPIFANIO",SDNTK
10634,"OLIVAS OJEDA, JUAN CARLOS",SDNTK
10636,"OLIVAS OJEDA, JESUS JOAQUIN",SDNTK
10656,"AL LAMI, ISMA'IL HAFIZ",IRAQ3
10657,"AL-JABURI, MISH'AN RAKIN THAMIN",IRAQ3
10659,"FORUZANDEH, AHMED",SDGT] [IRAQ3] [IRGC
10689,"SAEED, MUHAMMAD",SDGT
10690,"LAKHVI, ZAKI-UR-REHMAN",SDGT
10691,"ASHRAF, HAJI MUHAMMAD",SDGT
10692,"BAHAZIQ, MAHMOUD MOHAMMAD AHMED",SDGT
10725,"MAKHLUF, RAMI",PAARSSR-EO13894
10727,"AL MAZIDIH, GHAZY FEZZA HISHAN",SDGT
10728,"AL MAZIDIH, AKRAM TURKI HISHAN",SDGT
10729,"AL-MARSUMI, SADDAH JAYLUT",SDGT
10743,"MUHAMMAD, SIRAJUDDIN HAQQANI JALALUDDIN KHWASA",SDGT
10848,"TRINIDAD, ANGELO RAMIREZ",SDGT
10849,"DE VERA, PIO ABOGNE",SDGT
10850,"DELLOSA, REDENDO CAIN",SDGT
10851,"DELOS REYES, FELICIANO SEMBORIO, JR.",SDGT
10852,"AYERAS, RICARDO PEREZ",SDGT
10853,"LAVILLA, RUBEN PESTANO, JR.",SDGT
10854,"PAREJA, DINNO AMOR ROSALEJOS",SDGT
10856,"HOJATI, MOHSEN",NPWMD] [IFSR
10857,"KETABACHI, MEHRDADA AKHLAGHI",NPWMD] [IFSR] [IRAN-CON-ARMS-EO
10860,"SAFAVI, YAHYA RAHIM",SDGT] [NPWMD] [IRGC] [IFSR
10861,"FAKHRIZADEH-MAHABADI, MOHSEN",NPWMD] [IFSR
10891,"NASR AL DIN, GHAZI",SDGT
10892,"KAN'AN, FAWZI MUSTAFA",SDGT
10895,"JAFFAR 'ALI, 'ABD AL-RAHMAN MUHAMMAD",SDGT
10896,"AL-SUBAIY, KHALIFA MUHAMMAD TURKI",SDGT
10897,"ABD AL-KHALIQ, ADIL MUHAMMAD MAHMUD",SDGT
10898,"MOHAMMADHASNI, HAJI ASAD KHAN ZARKARI",SDNTK
10899,"BELTRAN LEYVA, MARCOS ARTURO",SDNTK
10901,"GONZALEZ POLANCO, HERMAGORAS",SDNTK
10903,"YAKUT, CUMHUR",SDNTK
10929,"SANTOS, AHMAD (AHMED)",SDGT
10930,"JALOLOV, NAJMIDDIN KAMOLITDINOVICH",SDGT
10931,"BURANOV, SUHAYL FATILLOEVICH",SDGT
10934,"GASMI, SALAH",SDGT
10935,"DJOUADI, YAHIA",SDGT
10936,"DEGHDEGH, AHMED",SDGT
10937,"HAMMADOU, ABID",SDGT
10982,"VEGA SANCHEZ, JOSE RAUL",SDNTK
10983,"GUZMAN ENRIQUEZ, JUAN LUIS",SDNTK
10984,"LUCERO DE MARTINEZ, SANDRA",SDNTK
10985,"QUINTERO ARCE, JUAN FRANCISCO",SDNTK
10986,"AGUIRRE CARDONA, ARMANDO",SDNTK
10987,"GARCIA DURAN, MARIA DEL ROSARIO",SDNTK
10988,"GAXIOLA GARCIA, CARLOS ALBERTO",SDNTK
10989,"GAXIOLA GARCIA, MARIA ELENA",SDNTK
10990,"DUARTE MUNOZ, ROQUE",SDNTK
10991,"FITCH TOVAR, JOSE MANUEL",SDNTK
10992,"ARCE BORBOA, ANA CRISTINA",SDNTK
10993,"FITCH PARENTE, PABLO ANTONIO",SDNTK
10994,"FITCH PARENTE, JOSE ELMER",SDNTK
10995,"GAXIOLA GARCIA, RIGOBERTO",SDNTK
11018,"KONY, JOSEPH",SDGT] [CAR
11021,"AL-UBAYDI, AHMAD HASSAN KAKA",IRAQ3
11169,"AL-DARI, HARITH SULAYMAN",IRAQ3
11170,"AL-KABI, ARKAM 'ABBAS",SDGT] [IRAQ3
11173,"ELMABRUK, MAFTAH MOHAMED",SDGT
11174,"ELOSTA, ABDELRAZAG ELSHARIF",SDGT
11177,"SHAHLAI, ABDUL REZA",SDGT] [IRAQ3] [IRGC] [IFSR
11185,"RANGEL SILVA, HENRY DE JESUS",VENEZUELA
11186,"CARVAJAL BARRIOS, HUGO ARMANDO",VENEZUELA
11222,"TSAI, HSEIN TAI",NPWMD
11223,"SU, LU-CHI",NPWMD
11231,"RENDON POBLETE, ROSALINDA",SDNTK
11236,"PULIDO VALDIVIA, JAVIER",SDNTK
11237,"LADINO AVILA, JAIME ARTURO",SDNTK
11238,"AMEZCUA CONTRERAS, PATRICIA",SDNTK
11239,"AMEZCUA CONTRERAS, ADAN",SDNTK
11240,"ALVAREZ VAZQUEZ, JOSE GERARDO",SDNTK
11268,"CHOU, HSIEN CHENG",SDNTK
11269,"THET, NAING WIN",SDNTK
11270,"KHINE, OO OO",SDNTK
11272,"SAMSAENG, SUTHEP",SDNTK
11273,"AKIRAPHOKIN, THIT",SDNTK
11274,"PRAPATWORA, ATCHARA",SDNTK
11275,"PO, KONG",SDNTK
11276,"BOONCHUA, CHANCHIRA",SDNTK
11277,"HLA, AUNG",SDNTK
11278,"CHANG, CHIN SUNG",SDNTK
11279,"LAO, SSU",SDNTK
11280,"SHIH, KUO NENG",SDNTK
11281,"CHA, TA FA",SDNTK
11283,"KYA, LA BO",SDNTK
11284,"LI, CHENG YU",SDNTK
11285,"TUAN, SHAO KUEI",SDNTK
11286,"LI, KAI SHOU",SDNTK
11288,"PAO, YU LIANG",SDNTK
11290,"PAO, YU HSIANG",SDNTK
11291,"WEI, HSUEH YUAN",SDNTK
11292,"WEI, HSUEH LUNG",SDNTK
11293,"HO, CHUN TING",SDNTK
11311,"AW-MOHAMED, AHMED ABDI",SDGT
11312,"ISSA, ISSA OSMAN",SDGT
11313,"ROBOW, MUKHTAR",SDGT
11315,"EL HABHAB, REDOUANE",SDGT
11320,"GELOWICZ, FRITZ MARTIN",SDGT
11322,"YILMAZ, ADEM",SDGT
11353,"HAQ, ABDUL",SDGT
11355,"AMEEN AL-PESHAWARI, FAZEEL-A-TUL SHAYKH ABU MOHAMMED",SDGT
11357,"KHAN, ABDUL QADEER",NPWMD
11358,"FAROOQ, MUHAMMAD",NPWMD
11360,"GRIFFIN, PETER",NPWMD
11361,"GRIFFIN, PAUL NICHOLAS",NPWMD
11362,"ALGUADIS, SELIM",NPWMD
11363,"CIRE, KURSAD ZAFER",NPWMD
11364,"LERCH, GOTTHARD",NPWMD
11365,"GEIGES, DANIEL",NPWMD
11366,"WISSER, GERHARD",NPWMD] [IFSR
11373,"QASMANI, ARIF",SDGT
11375,"JAVAID, NASIR",SDGT
11376,"MUJAHID, MOHAMMED YAHYA",SDGT
11377,"HAMID, MUSTAFA",SDGT
11378,"BIN LADEN, SA'AD",SDGT
11379,"AL-BAHTIYTI, MUHAMMAD RAB'A AL-SAYID",SDGT
11380,"HUSAIN, ALI SALEH",SDGT
11387,"MUDACUMURA, SYLVESTRE",DRCONGO
11388,"MBARUSHIMANA, CALLIXTE",DRCONGO
11389,"NTAWUNGUKA, PACIFIQUE",DRCONGO
11390,"MUJYAMBERE, LEOPOLD",DRCONGO
11391,"NZEYIMANA, STANISLAS",DRCONGO
11392,"MEJIA REGALADO, JOSE MANUEL",SDNTK
11396,"PORTILLA BARRAZA, JORGE",SDNTK
11399,"GONZALES GARBANCHO DE ZEVALLOS, SARA MARIA",SDNTK
11447,"LI, FANGWEI",NPWMD] [IFSR
11459,"ALVI, MOHAMMAD MASOOD AZHAR",SDGT
11460,"CHEEMA, AZAM",SDGT
11461,"AL-MUHANDIS, ABU MAHDI",IRAQ3
11463,"LOPEZ OSPINA, CARLOS ANTONIO",SDNT
11464,"JACOME DEL VALLE, OMAR ALFREDO",SDNT
11466,"VASQUEZ VALENCIA, NATALIA ANDREA",SDNT
11467,"SUAZA BARCO, MARIA DEL CARMEN",SDNT
11468,"SANCHEZ RIVERA, DORIS PATRICIA",SDNT
11469,"PEREZ MONTERO, MARIA MARCELA DEL PILAR",SDNT
11470,"SANCHEZ MARTELL, JULIO CESAR JASSAN ESTUARDO",SDNT
11471,"MUNERA VELASQUEZ, MARTHA MARINA",SDNT
11472,"MEJIA ARTEAGA, NORA",SDNT
11473,"HERNANDEZ MEJIA, JORGE ALBERTO",SDNT
11474,"DURAN PORRAS, GLORIA AMPARO",SDNT
11476,"BERMUDEZ SUAZA, PEDRO ANTONIO",SDNT
11492,"AL-SHAMMARI, SA'AD UWAYYID 'UBAYD MU'JIL",SDGT
11493,"AL-DARI, MUTHANNA HARITH",SDGT
11494,"TAJIDEEN, KASSIM",SDGT
11495,"AL-QUBAYSI, ABD-AL-MUNIM",SDGT
11499,"BHEEL, IMAM",SDNTK
11500,"MAKLED GARCIA, WALID",SDNTK
11501,"RENDON HERRERA, DANIEL",SDNTK
11528,"TREVINO MORALES, MIGUEL",SDNTK] [ILLICIT-DRUGS-EO14059
11530,"CARDENAS GUILLEN, EZEQUIEL",SDNTK
11531,"COSTILLA SANCHEZ, JORGE EDUARDO",SDNTK
11536,"KADDOURA, ALI AHMAD",SDNT
11537,"HENAO JARAMILLO, MARIO ALBERTO",SDNT
11538,"ABDUL RAHIM, ALI MOHAMAD",SDNT
11539,"ALVARADO, IMAD ABDUL RAHIM",SDNT
11540,"DIB EL MALT, ABDUL NASER",SDNT
11541,"MADRID FRANCO, CECILIA",SDNT
11542,"CANAS PULIDO, RAMON ALBERTO",SDNT
11543,"GONZALEZ HOYOS, CARLOS ENRIQUE",SDNT
11545,"VARELA BUSTOS, FERNANDO",SDNT
11546,"HARB, CHEKRI MAHMOUD",SDNT
11550,"ACOSTA SERNA, ROBINSON DUVAN",SDNT
11551,"ACOSTA SERNA, OSCAR ALONSO",SDNT
11552,"RINCON ORDONEZ, JORGE ENRIQUE",SDNT
11554,"FLOREZ UPEGUI, FRANCISCO ANTONIO",SDNT
11600,"KARAYILAN, MURAT",SDNTK
